ItemName,Brand,BrandHash,ProductName,CompanyURL,ItemHash,MPN,UPC,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,Cat_0,Cat_1,Cat_2,ProductHash,Price,Cost,ListPrice,dt,ImageURL,Availability,OnSale,Inventory,Conversion_PCT,UnitsSold,Revenue,feature_8
Honor Play (Midnight Black  64 GB),Honor,82050259,Honor Play ,https://www.flipkart.com,1084147184,1084147184,1084147184,6 GB RAM | 64 GB ROM,16.0 cm (6.3 inch) Full HD+ Display,16MP + 2MP | 16MP Front Camera,3750 mAh Battery,Kirin 970 AI Processor,1 Year Warranty,,,Home,Mobiles & Accessories,Mobiles,-1407015333,25999,22359,14000,29072020,https://www.flipkart.com\/honor-play-midnight-black-64-gb/p/itmf9p9hzjzgcsg7?pid=MOBF8QXYWYZRKUTW&lid=LSTMOBF8QXYWYZRKUTWWHQ2J1&marketplace=FLIPKART&srno=b_1_12&otracker=CLP_filters&fm=organic&iid=46462bfd-39e1-417e-9a22-5f50539fb772.MOBF8QXYWYZRKUTW.SEARCH&ssid=2c8x1s017k0000001596019790726,1,1,33,0.8769159341538976,25,177175,
Honor 8X (Blue  64 GB),Honor,82050259,Honor 8X ,https://www.flipkart.com,-8011170,-8011170,-8011170,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) Full HD+ Display,20MP + 2MP | 16MP Front Camera,3750 mAh Battery,2.2 GHz Kirin 710 Octa Core Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,,,Home,Mobiles & Accessories,Mobiles,2002366469,19999,16999,14000,29072020,https://www.flipkart.com\/honor-8x-blue-64-gb/p/itmfg4j7fhhgmmeu?pid=MOBFETV7GQZPQRZY&lid=LSTMOBFETV7GQZPQRZYMQ9EHA&marketplace=FLIPKART&srno=b_1_13&otracker=CLP_filters&fm=organic&iid=46462bfd-39e1-417e-9a22-5f50539fb772.MOBFETV7GQZPQRZY.SEARCH&ssid=2c8x1s017k0000001596019790726,1,1,11,0.10541725131768398,12,523897,
Honor 9N (Purple  64 GB),Honor,82050259,Honor 9N ,https://www.flipkart.com,-1245000359,-1245000359,-1245000359,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,,,Home,Mobiles & Accessories,Mobiles,1707588111,14500,12470,0,29072020,https://www.flipkart.com\/honor-9n-purple-64-gb/p/itmf9pgsehv6nmss?pid=MOBF8D8UE7HUXTHQ&lid=LSTMOBF8D8UE7HUXTHQZE8YRW&marketplace=FLIPKART&srno=b_1_14&otracker=CLP_filters&fm=organic&iid=46462bfd-39e1-417e-9a22-5f50539fb772.MOBF8D8UE7HUXTHQ.SEARCH&ssid=2c8x1s017k0000001596019790726,1,1,24,0.9993206753053556,16,532537,
Honor 9N (Robin Egg Blue  32 GB),Honor,82050259,Honor 9N ,https://www.flipkart.com,-115628730,-115628730,-115628730,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,,,Home,Mobiles & Accessories,Mobiles,1707588111,12500,11000,0,29072020,https://www.flipkart.com\/honor-9n-robin-egg-blue-32-gb/p/itmf9pgsehv6nmss?pid=MOBF8D8U3DW8WYB6&lid=LSTMOBF8D8U3DW8WYB6IVXGKN&marketplace=FLIPKART&srno=b_1_15&otracker=CLP_filters&fm=organic&iid=46462bfd-39e1-417e-9a22-5f50539fb772.MOBF8D8U3DW8WYB6.SEARCH&ssid=2c8x1s017k0000001596019790726,1,1,31,0.1534892212400525,22,747473,
Honor 9N (Robin Egg Blue  64 GB),Honor,82050259,Honor 9N ,https://www.flipkart.com,-1143846192,-1143846192,-1143846192,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,,,Home,Mobiles & Accessories,Mobiles,1707588111,14500,12325,0,29072020,https://www.flipkart.com\/honor-9n-robin-egg-blue-64-gb/p/itmf9pgsehv6nmss?pid=MOBF8D8UNGY2HKKP&lid=LSTMOBF8D8UNGY2HKKPSG9ERN&marketplace=FLIPKART&srno=b_1_16&otracker=CLP_filters&fm=organic&iid=46462bfd-39e1-417e-9a22-5f50539fb772.MOBF8D8UNGY2HKKP.SEARCH&ssid=2c8x1s017k0000001596019790726,1,1,36,0.04097960966336922,26,996732,
Honor 6 Plus (Black  32 GB),Honor,82050259,Honor 6 Plus ,https://www.flipkart.com,-2092871869,-2092871869,-2092871869,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,8MP + 8MP | 8MP Front Camera,3600 mAh Battery,Hisilicon Kirin 925 Cortex-A15 + Cortex-A7 Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,,,Home,Mobiles & Accessories,Mobiles,-761199709,26499,23054,14000,29072020,https://www.flipkart.com\/honor-6-plus-black-32-gb/p/itmeuyd8azmuvpz6?pid=MOBE5DYUDJFNFJFM&lid=LSTMOBE5DYUDJFNFJFMJAQFOV&marketplace=FLIPKART&srno=b_1_17&otracker=CLP_filters&fm=organic&iid=46462bfd-39e1-417e-9a22-5f50539fb772.MOBE5DYUDJFNFJFM.SEARCH&ssid=2c8x1s017k0000001596019790726,1,1,31,0.5078898231780479,14,809299,
Honor 7C (Black  32 GB),Honor,82050259,Honor 7C ,https://www.flipkart.com,-437348073,-437348073,-437348073,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.21 cm (5.99 inch) Display,13MP + 2MP | 8MP Front Camera,3000 mAh Battery,Qualcomm SDM450 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-1066102169,12999,12219,0,29072020,https://www.flipkart.com\/honor-7c-black-32-gb/p/itmf5ch2zb97avvz?pid=MOBF3T877EEKFWGN&lid=LSTMOBF3T877EEKFWGN9WQ3A4&marketplace=FLIPKART&srno=b_1_18&otracker=CLP_filters&fm=organic&iid=46462bfd-39e1-417e-9a22-5f50539fb772.MOBF3T877EEKFWGN.SEARCH&ssid=2c8x1s017k0000001596019790726,1,1,22,0.7153573097930137,18,335104,
Honor Bee 2 (Gold  8 GB),Honor,82050259,Honor Bee 2 ,https://www.flipkart.com,-901193121,-901193121,-901193121,1 GB RAM | 8 GB ROM,11.43 cm (4.5 inch) Display,5MP Rear Camera,2100 mAh Battery,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,,,,Home,Mobiles & Accessories,Mobiles,-1826363388,6499,5654,0,29072020,https://www.flipkart.com\/honor-bee-2-gold-8-gb/p/itmevmkdbhwb2pxj?pid=MOBEVMKDGWGYUYHG&lid=LSTMOBEVMKDGWGYUYHGNT7ZWS&marketplace=FLIPKART&srno=b_1_19&otracker=CLP_filters&fm=organic&iid=46462bfd-39e1-417e-9a22-5f50539fb772.MOBEVMKDGWGYUYHG.SEARCH&ssid=2c8x1s017k0000001596019790726,1,1,46,0.5483210892693836,23,921861,
Honor 4X (Gold  8 GB),Honor,82050259,Honor 4X ,https://www.flipkart.com,-515123901,-515123901,-515123901,2 GB RAM | 8 GB ROM | Expandable Upto 32 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 410 MSM8916 Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,,,Home,Mobiles & Accessories,Mobiles,-1644241637,13163,12110,0,29072020,https://www.flipkart.com\/honor-4x-gold-8-gb/p/itmeuyd9vg73gghm?pid=MOBE5KZJMPQHPTN2&lid=LSTMOBE5KZJMPQHPTN2G1NOYO&marketplace=FLIPKART&srno=b_1_20&otracker=CLP_filters&fm=organic&iid=46462bfd-39e1-417e-9a22-5f50539fb772.MOBE5KZJMPQHPTN2.SEARCH&ssid=2c8x1s017k0000001596019790726,1,1,34,0.9653021001014839,42,655503,
Honor 7C (Blue  32 GB),Honor,82050259,Honor 7C ,https://www.flipkart.com,-1815669719,-1815669719,-1815669719,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.21 cm (5.99 inch) Display,13MP + 2MP | 8MP Front Camera,3000 mAh Battery,Qualcomm SDM450 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-1066102169,12999,11439,0,29072020,https://www.flipkart.com\/honor-7c-blue-32-gb/p/itmf53qmmggh2ynj?pid=MOBF3T87QFSQXGCM&lid=LSTMOBF3T87QFSQXGCMUHVDHM&marketplace=FLIPKART&srno=b_1_21&otracker=CLP_filters&fm=organic&iid=46462bfd-39e1-417e-9a22-5f50539fb772.MOBF3T87QFSQXGCM.SEARCH&ssid=2c8x1s017k0000001596019790726,1,1,18,0.12945052400568668,31,476808,
Honor 6X (Grey  64 GB),Honor,82050259,Honor 6X ,https://www.flipkart.com,2096472002,2096472002,2096472002,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,12MP + 2MP | 8MP Front Camera,3340 mAh Battery,Kirin 655 Processor,15 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,,,Home,Mobiles & Accessories,Mobiles,695803197,13999,11899,13450,29072020,https://www.flipkart.com\/honor-6x-grey-64-gb/p/itmexczyddznvhd2?pid=MOBEWA9MF695ZP9S&lid=LSTMOBEWA9MF695ZP9SNJZZPR&marketplace=FLIPKART&srno=b_1_22&otracker=CLP_filters&fm=organic&iid=46462bfd-39e1-417e-9a22-5f50539fb772.MOBEWA9MF695ZP9S.SEARCH&ssid=2c8x1s017k0000001596019790726,1,1,31,0.35600846094783467,48,123077,
Honor 9N (Purple  32 GB),Honor,82050259,Honor 9N ,https://www.flipkart.com,604066850,604066850,604066850,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,,,Home,Mobiles & Accessories,Mobiles,1707588111,12500,11125,0,29072020,https://www.flipkart.com\/honor-9n-purple-32-gb/p/itmf8d8u4xezkjgr?pid=MOBF8D8UH7ZGT9NH&lid=LSTMOBF8D8UH7ZGT9NHBLEFNJ&marketplace=FLIPKART&srno=b_1_23&otracker=CLP_filters&fm=organic&iid=46462bfd-39e1-417e-9a22-5f50539fb772.MOBF8D8UH7ZGT9NH.SEARCH&ssid=2c8x1s017k0000001596019790726,1,1,42,0.8160531660303592,12,426918,
Honor Holly (Black/White  16 GB),Honor,82050259,Honor Holly ,https://www.flipkart.com,-1903681796,-1903681796,-1903681796,1 GB RAM | 16 GB ROM | Expandable Upto 32 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 2MP Front Camera,2000 mAh Li-Polymer Battery,MT6582 Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,,,Home,Mobiles & Accessories,Mobiles,462124375,5999,5459,0,29072020,https://www.flipkart.com\/honor-holly-black-white-16-gb/p/itmeuyd8qgtbzmaz?pid=MOBEY39PGWFVQHQE&lid=LSTMOBEY39PGWFVQHQE1SA1NH&marketplace=FLIPKART&srno=b_1_24&otracker=CLP_filters&fm=organic&iid=46462bfd-39e1-417e-9a22-5f50539fb772.MOBEY39PGWFVQHQE.SEARCH&ssid=2c8x1s017k0000001596019790726,1,1,24,0.11397224925364813,20,841547,
Apple iPhone SE (White  64 GB),Apple,-1588430433,Apple iPhone SE ,https://www.flipkart.com,-1975610017,-1975610017,-1975610017,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,Home,Mobiles & Accessories,Mobiles,801489238,40999,33209,42500,29072020,https://www.flipkart.com\/apple-iphone-se-white-64-gb/p/itmaf546e27c4eaf?pid=MOBFRFXHMEZRCXRV&lid=LSTMOBFRFXHMEZRCXRVDHSVH1&marketplace=FLIPKART&srno=b_1_1&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd586efa-efa0-4126-a5b8-b15321e5d57d.MOBFRFXHMEZRCXRV.SEARCH&ssid=jj094axpgg0000001596019792081,1,1,30,0.8996944691351821,28,500244,
Apple iPhone SE (Black  64 GB),Apple,-1588430433,Apple iPhone SE ,https://www.flipkart.com,542291044,542291044,542291044,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,Home,Mobiles & Accessories,Mobiles,801489238,40999,34849,42500,29072020,https://www.flipkart.com\/apple-iphone-se-black-64-gb/p/itm832dd5963a08d?pid=MOBFRFXHCKWDAC4A&lid=LSTMOBFRFXHCKWDAC4AEQROVZ&marketplace=FLIPKART&srno=b_1_2&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd586efa-efa0-4126-a5b8-b15321e5d57d.MOBFRFXHCKWDAC4A.SEARCH&ssid=jj094axpgg0000001596019792081,1,1,45,0.5031161594253065,29,369628,
Apple iPhone SE (Red  64 GB),Apple,-1588430433,Apple iPhone SE ,https://www.flipkart.com,12919354,12919354,12919354,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,Home,Mobiles & Accessories,Mobiles,801489238,40999,38539,42500,29072020,https://www.flipkart.com\/apple-iphone-se-red-64-gb/p/itm6e9443811d36a?pid=MOBFRFXHYMPBSB5H&lid=LSTMOBFRFXHYMPBSB5HVHY9KJ&marketplace=FLIPKART&srno=b_1_3&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd586efa-efa0-4126-a5b8-b15321e5d57d.MOBFRFXHYMPBSB5H.SEARCH&ssid=jj094axpgg0000001596019792081,1,1,35,0.13954076161174045,31,813228,
Apple iPhone SE (Black  128 GB),Apple,-1588430433,Apple iPhone SE ,https://www.flipkart.com,860227108,860227108,860227108,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,Home,Mobiles & Accessories,Mobiles,801489238,45999,40939,47800,29072020,https://www.flipkart.com\/apple-iphone-se-black-128-gb/p/itm82fa36b77c804?pid=MOBFRFXH2A3EAPZQ&lid=LSTMOBFRFXH2A3EAPZQINBV5C&marketplace=FLIPKART&srno=b_1_4&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd586efa-efa0-4126-a5b8-b15321e5d57d.MOBFRFXH2A3EAPZQ.SEARCH&ssid=jj094axpgg0000001596019792081,1,1,31,0.9309228166630054,22,305615,
Apple iPhone SE (White  128 GB),Apple,-1588430433,Apple iPhone SE ,https://www.flipkart.com,1224188705,1224188705,1224188705,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,Home,Mobiles & Accessories,Mobiles,801489238,45999,37719,47800,29072020,https://www.flipkart.com\/apple-iphone-se-white-128-gb/p/itm5bf5efeb2e3b6?pid=MOBFRFXHHGF4P6BZ&lid=LSTMOBFRFXHHGF4P6BZNDIG9E&marketplace=FLIPKART&srno=b_1_5&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd586efa-efa0-4126-a5b8-b15321e5d57d.MOBFRFXHHGF4P6BZ.SEARCH&ssid=jj094axpgg0000001596019792081,1,1,16,0.9873959992630168,36,496445,
Apple iPhone SE (Red  128 GB),Apple,-1588430433,Apple iPhone SE ,https://www.flipkart.com,-153656254,-153656254,-153656254,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,Home,Mobiles & Accessories,Mobiles,801489238,45999,39559,47800,29072020,https://www.flipkart.com\/apple-iphone-se-red-128-gb/p/itm55d4e3652bd92?pid=MOBFRFXHNB5ED82D&lid=LSTMOBFRFXHNB5ED82DP6ZOLW&marketplace=FLIPKART&srno=b_1_6&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd586efa-efa0-4126-a5b8-b15321e5d57d.MOBFRFXHNB5ED82D.SEARCH&ssid=jj094axpgg0000001596019792081,1,1,37,0.4827630364467055,15,665999,
Apple iPhone SE (White  256 GB),Apple,-1588430433,Apple iPhone SE ,https://www.flipkart.com,-983453722,-983453722,-983453722,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,Home,Mobiles & Accessories,Mobiles,801489238,55999,51519,58300,29072020,https://www.flipkart.com\/apple-iphone-se-white-256-gb/p/itm4d73793c30c4c?pid=MOBFRFXHPZCHAPEH&lid=LSTMOBFRFXHPZCHAPEH0XRVUQ&marketplace=FLIPKART&srno=b_1_7&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd586efa-efa0-4126-a5b8-b15321e5d57d.MOBFRFXHPZCHAPEH.SEARCH&ssid=jj094axpgg0000001596019792081,1,1,49,0.009224731593445279,34,655269,
Apple iPhone SE (Black  256 GB),Apple,-1588430433,Apple iPhone SE ,https://www.flipkart.com,600484717,600484717,600484717,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,Home,Mobiles & Accessories,Mobiles,801489238,55999,45919,58300,29072020,https://www.flipkart.com\/apple-iphone-se-black-256-gb/p/itm904337fdd4d7f?pid=MOBFRFXHKRKWJQUS&lid=LSTMOBFRFXHKRKWJQUSKVPYRP&marketplace=FLIPKART&srno=b_1_8&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd586efa-efa0-4126-a5b8-b15321e5d57d.MOBFRFXHKRKWJQUS.SEARCH&ssid=jj094axpgg0000001596019792081,1,1,17,0.5231132776149774,20,152060,
Apple iPhone SE (Red  256 GB),Apple,-1588430433,Apple iPhone SE ,https://www.flipkart.com,1517588803,1517588803,1517588803,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,Home,Mobiles & Accessories,Mobiles,801489238,55999,52079,58300,29072020,https://www.flipkart.com\/apple-iphone-se-red-256-gb/p/itmf705b162fb89b?pid=MOBFRFXHJURGR68G&lid=LSTMOBFRFXHJURGR68GJN3AVU&marketplace=FLIPKART&srno=b_1_9&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd586efa-efa0-4126-a5b8-b15321e5d57d.MOBFRFXHJURGR68G.SEARCH&ssid=jj094axpgg0000001596019792081,1,1,11,0.28418796688290093,42,294513,
Vivo Y15 (Aqua Blue  64 GB),Vivo,3112830,Vivo Y15 ,https://www.flipkart.com,-1835306132,-1835306132,-1835306132,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 16MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-534452269,12990,11431,15990,29072020,https://www.flipkart.com\/vivo-y15-aqua-blue-64-gb/p/itmfgadf77s87w8x?pid=MOBFGQQYZMGHMQZH&lid=LSTMOBFGQQYZMGHMQZHES4HHJ&marketplace=FLIPKART&srno=b_1_1&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFGQQYZMGHMQZH.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,22,0.4368355504347964,21,209726,
Vivo Y15 (Burgundy Red  64 GB),Vivo,3112830,Vivo Y15 ,https://www.flipkart.com,1559500843,1559500843,1559500843,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 16MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-534452269,12990,11301,15990,29072020,https://www.flipkart.com\/vivo-y15-burgundy-red-64-gb/p/itmfgadf77s87w8x?pid=MOBFGQQYNC3WKZNU&lid=LSTMOBFGQQYNC3WKZNUYZMDQZ&marketplace=FLIPKART&srno=b_1_2&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFGQQYNC3WKZNU.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,47,0.5573291797381775,42,229741,
Vivo Y12 (Aqua Blue  64 GB),Vivo,3112830,Vivo Y12 ,https://www.flipkart.com,-1125545710,-1125545710,-1125545710,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 8MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,319854805,10990,10001,13990,29072020,https://www.flipkart.com\/vivo-y12-aqua-blue-64-gb/p/itmfhyjvucp5mueg?pid=MOBFH4YGKMWU4EPU&lid=LSTMOBFH4YGKMWU4EPU4EDZDH&marketplace=FLIPKART&srno=b_1_3&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFH4YGKMWU4EPU.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,47,0.42095838138324904,30,349576,
Vivo Y12 (Burgundy Red  64 GB),Vivo,3112830,Vivo Y12 ,https://www.flipkart.com,441666862,441666862,441666862,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 8MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,319854805,10990,10111,13990,29072020,https://www.flipkart.com\/vivo-y12-burgundy-red-64-gb/p/itmfhyjvucp5mueg?pid=MOBFH4YGZZ5SUKGF&lid=LSTMOBFH4YGZZ5SUKGFVGW0XX&marketplace=FLIPKART&srno=b_1_4&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFH4YGZZ5SUKGF.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,16,0.7984759251448214,35,893374,
Vivo Y11 (Agate Red  32 GB),Vivo,3112830,Vivo Y11 ,https://www.flipkart.com,-1048880849,-1048880849,-1048880849,3 GB RAM | 32 GB ROM,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Battery,SDM439 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,1517509220,9990,8092,9900,29072020,https://www.flipkart.com\/vivo-y11-agate-red-32-gb/p/itmb764fb6d6ef60?pid=MOBFN9ZJA8UZPHQG&lid=LSTMOBFN9ZJA8UZPHQGNP303P&marketplace=FLIPKART&srno=b_1_5&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFN9ZJA8UZPHQG.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,28,0.09450856240355376,46,293839,
Vivo Y11 (Mineral Blue  32 GB),Vivo,3112830,Vivo Y11 ,https://www.flipkart.com,-2031949979,-2031949979,-2031949979,3 GB RAM | 32 GB ROM,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Battery,SDM439 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,1517509220,9990,8891,9900,29072020,https://www.flipkart.com\/vivo-y11-mineral-blue-32-gb/p/itmb764fb6d6ef60?pid=MOBFN9ZJYFCGVBCK&lid=LSTMOBFN9ZJYFCGVBCKEOXT32&marketplace=FLIPKART&srno=b_1_6&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFN9ZJYFCGVBCK.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,32,0.01188898074330913,49,998801,
Vivo U10 (Thunder Black  32 GB),Vivo,3112830,Vivo U10 ,https://www.flipkart.com,-1965455586,-1965455586,-1965455586,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 665 AIE Processor,18 W Fast Charging,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,Home,Mobiles & Accessories,Mobiles,-1572522087,10990,10440,10800,29072020,https://www.flipkart.com\/vivo-u10-thunder-black-32-gb/p/itm04d50e8821b20?pid=MOBFHSZXSYN8HQQU&lid=LSTMOBFHSZXSYN8HQQU3V9S3U&marketplace=FLIPKART&srno=b_1_7&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ae97d526-0622-45fe-bacf-fd899ce790af.MOBFHSZXSYN8HQQU.SEARCH&ssid=xnrym1xf2o0000001596019792976,1,1,24,0.4533402366157403,10,511899,
