ItemName,Brand,BrandHash,ProductName,CompanyURL,ItemHash,MPN,UPC,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,Cat_0,Cat_1,Cat_2,ProductHash,Price,Cost,ListPrice,dt,ImageURL,Availability,OnSale,Inventory,Conversion_PCT,UnitsSold,Revenue,feature_6,feature_7,feature_8
Honor 9i (Aurora Blue  64 GB),Honor,-1953850470,Honor 9i ,https://www.flipkart.com,-627959771,-627959771,-627959771,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,14.99 cm (5.9 inch) Full HD+ Display,16MP + 2MP | 13MP + 2MP Dual Front Camera,3340 mAh Battery,Huawei Kirin 659 Octa Core Clocked up to 2.36 GHz Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,Home,Mobiles & Accessories,Mobiles,506925440,19999,18999,13450,14082020,https://www.flipkart.com\/honor-9i-aurora-blue-64-gb/p/itmexnp94kcvdnqw?pid=MOBEXNP92WMQUKHB&lid=LSTMOBEXNP92WMQUKHBW0KJNU&marketplace=FLIPKART&srno=b_1_12&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBEXNP92WMQUKHB.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,29,0.010986828099881163,22,785148,,,
Honor 9N (Midnight Black  64 GB),Honor,-1953850470,Honor 9N ,https://www.flipkart.com,731811951,731811951,731811951,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,Home,Mobiles & Accessories,Mobiles,-1916475562,15999,13599,13450,14082020,https://www.flipkart.com\/honor-9n-midnight-black-64-gb/p/itmf9pgsehv6nmss?pid=MOBF6NARF4GYZXG9&lid=LSTMOBF6NARF4GYZXG9XF6YYF&marketplace=FLIPKART&srno=b_1_13&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBF6NARF4GYZXG9.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,14,0.37795452381876626,43,356493,,,
Honor 9N (Sapphire Blue  128 GB),Honor,-1953850470,Honor 9N ,https://www.flipkart.com,-1897623505,-1897623505,-1897623505,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,Full View Display with Notch,Home,Mobiles & Accessories,Mobiles,-1916475562,19999,16999,13450,14082020,https://www.flipkart.com\/honor-9n-sapphire-blue-128-gb/p/itmf9pgsehv6nmss?pid=MOBF6NARCJHKAJDG&lid=LSTMOBF6NARCJHKAJDG4YXS7T&marketplace=FLIPKART&srno=b_1_14&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBF6NARCJHKAJDG.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,39,0.6832661242464418,23,159788,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,,
Honor 9N (Midnight Black  128 GB),Honor,-1953850470,Honor 9N ,https://www.flipkart.com,1475586675,1475586675,1475586675,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,Home,Mobiles & Accessories,Mobiles,-1916475562,19999,18799,13450,14082020,https://www.flipkart.com\/honor-9n-midnight-black-128-gb/p/itmf9pgsehv6nmss?pid=MOBF6NARRFGSJDME&lid=LSTMOBF6NARRFGSJDME0IKF86&marketplace=FLIPKART&srno=b_1_15&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBF6NARRFGSJDME.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,33,0.11574860169249612,34,636145,,,
Honor Holly (Black/White  16 GB),Honor,-1953850470,Honor Holly ,https://www.flipkart.com,-1768810160,-1768810160,-1768810160,1 GB RAM | 16 GB ROM | Expandable Upto 32 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 2MP Front Camera,2000 mAh Li-Polymer Battery,MT6582 Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,Home,Mobiles & Accessories,Mobiles,588934433,5999,5219,0,14082020,https://www.flipkart.com\/honor-holly-black-white-16-gb/p/itmeuyd8qgtbzmaz?pid=MOBEY39PGWFVQHQE&lid=LSTMOBEY39PGWFVQHQE1SA1NH&marketplace=FLIPKART&srno=b_1_16&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBEY39PGWFVQHQE.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,11,0.9493340392744598,49,243167,,,
Honor 9x Pro (Phantom Purple  256 GB),Honor,-1953850470,Honor 9x Pro ,https://www.flipkart.com,1731737743,1731737743,1731737743,6 GB RAM | 256 GB ROM | Expandable Upto 512 GB,16.74 cm (6.59 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,4000 mAh Li-polymer Battery,Kirin 810 (7 nm Chipset with NPU) Processor,1 Year Warranty on Handset  6 Months on Charger and 3 Months on Data Cable Provided by the Manufacturer from Date of Purchase.,Home,Mobiles & Accessories,Mobiles,-1850588664,17999,16019,18999,14082020,https://www.flipkart.com\/honor-9x-pro-phantom-purple-256-gb/p/itm88a8595890a83?pid=MOBFPTF5JDF3QGGF&lid=LSTMOBFPTF5JDF3QGGFWSEKSA&marketplace=FLIPKART&srno=b_1_17&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBFPTF5JDF3QGGF.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,48,0.6073751379946282,40,919178,,,
Honor Play (Midnight Black  64 GB),Honor,-1953850470,Honor Play ,https://www.flipkart.com,-521457576,-521457576,-521457576,6 GB RAM | 64 GB ROM,16.0 cm (6.3 inch) Full HD+ Display,16MP + 2MP | 16MP Front Camera,3750 mAh Battery,Kirin 970 AI Processor,1 Year Warranty,Home,Mobiles & Accessories,Mobiles,1781995745,25999,21059,13450,14082020,https://www.flipkart.com\/honor-play-midnight-black-64-gb/p/itmf9p9hzjzgcsg7?pid=MOBF8QXYWYZRKUTW&lid=LSTMOBF8QXYWYZRKUTWWHQ2J1&marketplace=FLIPKART&srno=b_1_18&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBF8QXYWYZRKUTW.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,33,0.4694044109377743,27,925173,,,
Honor 8X (Blue  64 GB),Honor,-1953850470,Honor 8X ,https://www.flipkart.com,-1540569659,-1540569659,-1540569659,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) Full HD+ Display,20MP + 2MP | 16MP Front Camera,3750 mAh Battery,2.2 GHz Kirin 710 Octa Core Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,Home,Mobiles & Accessories,Mobiles,-1111149789,19999,18799,13450,14082020,https://www.flipkart.com\/honor-8x-blue-64-gb/p/itmfg4j7fhhgmmeu?pid=MOBFETV7GQZPQRZY&lid=LSTMOBFETV7GQZPQRZYMQ9EHA&marketplace=FLIPKART&srno=b_1_19&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBFETV7GQZPQRZY.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,46,0.6705670325010785,20,488031,,,
Honor 9N (Purple  64 GB),Honor,-1953850470,Honor 9N ,https://www.flipkart.com,-2125519215,-2125519215,-2125519215,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,Home,Mobiles & Accessories,Mobiles,-1916475562,14500,11890,0,14082020,https://www.flipkart.com\/honor-9n-purple-64-gb/p/itmf9pgsehv6nmss?pid=MOBF8D8UE7HUXTHQ&lid=LSTMOBF8D8UE7HUXTHQZE8YRW&marketplace=FLIPKART&srno=b_1_20&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBF8D8UE7HUXTHQ.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,38,0.7139105743507614,30,414349,,,
Honor Bee 4G (Gold  8 GB),Honor,-1953850470,Honor Bee 4G ,https://www.flipkart.com,1292255593,1292255593,1292255593,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,12.7 cm (5 inch) Display,8MP Rear Camera | 2MP Front Camera,2200 mAh Battery,Cortex-A53 Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,Home,Mobiles & Accessories,Mobiles,-1112503897,7999,6879,8476,14082020,https://www.flipkart.com\/honor-bee-4g-gold-8-gb/p/itmeteqcdhge9nky?pid=MOBETEZDX3V2QZDG&lid=LSTMOBETEZDX3V2QZDGH5OERF&marketplace=FLIPKART&srno=b_1_21&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBETEZDX3V2QZDG.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,30,0.964869132482603,28,599616,,,
Honor Bee 2 (Gold  8 GB),Honor,-1953850470,Honor Bee 2 ,https://www.flipkart.com,-750695857,-750695857,-750695857,1 GB RAM | 8 GB ROM,11.43 cm (4.5 inch) Display,5MP Rear Camera,2100 mAh Battery,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,,Home,Mobiles & Accessories,Mobiles,-1472415776,6499,5849,0,14082020,https://www.flipkart.com\/honor-bee-2-gold-8-gb/p/itmevmkdbhwb2pxj?pid=MOBEVMKDGWGYUYHG&lid=LSTMOBEVMKDGWGYUYHGNT7ZWS&marketplace=FLIPKART&srno=b_1_22&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBEVMKDGWGYUYHG.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,28,0.1663509908283608,15,936436,,,
Honor 9N (Robin Egg Blue  32 GB),Honor,-1953850470,Honor 9N ,https://www.flipkart.com,391298133,391298133,391298133,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,Home,Mobiles & Accessories,Mobiles,-1916475562,12500,10375,0,14082020,https://www.flipkart.com\/honor-9n-robin-egg-blue-32-gb/p/itmf9pgsehv6nmss?pid=MOBF8D8U3DW8WYB6&lid=LSTMOBF8D8U3DW8WYB6IVXGKN&marketplace=FLIPKART&srno=b_1_23&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBF8D8U3DW8WYB6.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,28,0.8836119496543751,18,535032,,,
Honor 9N (Robin Egg Blue  64 GB),Honor,-1953850470,Honor 9N ,https://www.flipkart.com,1951311991,1951311991,1951311991,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,14.83 cm (5.84 inches) Display,13MP + 2MP | 16MP Front Camera,3000 mAh Battery,Kirin 659 Octa Core Processor,12 Months on handset  6 Months on battery   6 Months on charger & 3 Months on data cable,Home,Mobiles & Accessories,Mobiles,-1916475562,14500,12035,0,14082020,https://www.flipkart.com\/honor-9n-robin-egg-blue-64-gb/p/itmf9pgsehv6nmss?pid=MOBF8D8UNGY2HKKP&lid=LSTMOBF8D8UNGY2HKKPSG9ERN&marketplace=FLIPKART&srno=b_1_24&otracker=CLP_filters&fm=organic&iid=3c6d3150-064d-44d4-a665-344c418f0af5.MOBF8D8UNGY2HKKP.SEARCH&ssid=hq6hfjry5s0000001597381650535,1,1,10,0.7431481720070481,10,472927,,,
Apple iPhone SE (Black  64 GB),Apple,1070356588,Apple iPhone SE ,https://www.flipkart.com,85963140,85963140,85963140,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Home,Mobiles & Accessories,Mobiles,1250235621,41500,36935,42500,14082020,https://www.flipkart.com\/apple-iphone-se-black-64-gb/p/itm832dd5963a08d?pid=MOBFRFXHCKWDAC4A&lid=LSTMOBFRFXHCKWDAC4AEQROVZ&marketplace=FLIPKART&srno=b_1_1&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd9555b9-9409-4d67-b737-6eff6e2e7257.MOBFRFXHCKWDAC4A.SEARCH&ssid=6zdp1vpjhc0000001597381651242,1,1,41,0.31632866935434734,10,672285,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,
Apple iPhone SE (White  64 GB),Apple,1070356588,Apple iPhone SE ,https://www.flipkart.com,-73371378,-73371378,-73371378,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Home,Mobiles & Accessories,Mobiles,1250235621,41500,34860,42500,14082020,https://www.flipkart.com\/apple-iphone-se-white-64-gb/p/itmaf546e27c4eaf?pid=MOBFRFXHMEZRCXRV&lid=LSTMOBFRFXHMEZRCXRVDHSVH1&marketplace=FLIPKART&srno=b_1_2&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd9555b9-9409-4d67-b737-6eff6e2e7257.MOBFRFXHMEZRCXRV.SEARCH&ssid=6zdp1vpjhc0000001597381651242,1,1,48,0.621497033181431,45,394350,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,
Apple iPhone SE (Red  64 GB),Apple,1070356588,Apple iPhone SE ,https://www.flipkart.com,-1091537462,-1091537462,-1091537462,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Home,Mobiles & Accessories,Mobiles,1250235621,41500,36935,42500,14082020,https://www.flipkart.com\/apple-iphone-se-red-64-gb/p/itm6e9443811d36a?pid=MOBFRFXHYMPBSB5H&lid=LSTMOBFRFXHYMPBSB5HVHY9KJ&marketplace=FLIPKART&srno=b_1_3&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd9555b9-9409-4d67-b737-6eff6e2e7257.MOBFRFXHYMPBSB5H.SEARCH&ssid=6zdp1vpjhc0000001597381651242,1,1,16,0.6486902808491356,48,996382,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,
Apple iPhone SE (Black  128 GB),Apple,1070356588,Apple iPhone SE ,https://www.flipkart.com,-1192364958,-1192364958,-1192364958,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Home,Mobiles & Accessories,Mobiles,1250235621,46800,37908,47800,14082020,https://www.flipkart.com\/apple-iphone-se-black-128-gb/p/itm82fa36b77c804?pid=MOBFRFXH2A3EAPZQ&lid=LSTMOBFRFXH2A3EAPZQINBV5C&marketplace=FLIPKART&srno=b_1_4&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd9555b9-9409-4d67-b737-6eff6e2e7257.MOBFRFXH2A3EAPZQ.SEARCH&ssid=6zdp1vpjhc0000001597381651242,1,1,29,0.4563967155276629,29,485983,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,
Apple iPhone SE (White  128 GB),Apple,1070356588,Apple iPhone SE ,https://www.flipkart.com,412010934,412010934,412010934,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Home,Mobiles & Accessories,Mobiles,1250235621,46800,39312,47800,14082020,https://www.flipkart.com\/apple-iphone-se-white-128-gb/p/itm5bf5efeb2e3b6?pid=MOBFRFXHHGF4P6BZ&lid=LSTMOBFRFXHHGF4P6BZNDIG9E&marketplace=FLIPKART&srno=b_1_5&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd9555b9-9409-4d67-b737-6eff6e2e7257.MOBFRFXHHGF4P6BZ.SEARCH&ssid=6zdp1vpjhc0000001597381651242,1,1,31,0.14916385076299,29,445994,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,
Apple iPhone SE (Red  128 GB),Apple,1070356588,Apple iPhone SE ,https://www.flipkart.com,880385795,880385795,880385795,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Home,Mobiles & Accessories,Mobiles,1250235621,46800,44460,47800,14082020,https://www.flipkart.com\/apple-iphone-se-red-128-gb/p/itm55d4e3652bd92?pid=MOBFRFXHNB5ED82D&lid=LSTMOBFRFXHNB5ED82DP6ZOLW&marketplace=FLIPKART&srno=b_1_6&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd9555b9-9409-4d67-b737-6eff6e2e7257.MOBFRFXHNB5ED82D.SEARCH&ssid=6zdp1vpjhc0000001597381651242,1,1,49,0.7538943874427247,46,683324,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,
Apple iPhone SE (Black  256 GB),Apple,1070356588,Apple iPhone SE ,https://www.flipkart.com,510876642,510876642,510876642,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Home,Mobiles & Accessories,Mobiles,1250235621,57300,49851,58300,14082020,https://www.flipkart.com\/apple-iphone-se-black-256-gb/p/itm904337fdd4d7f?pid=MOBFRFXHKRKWJQUS&lid=LSTMOBFRFXHKRKWJQUSKVPYRP&marketplace=FLIPKART&srno=b_1_7&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd9555b9-9409-4d67-b737-6eff6e2e7257.MOBFRFXHKRKWJQUS.SEARCH&ssid=6zdp1vpjhc0000001597381651242,1,1,36,0.15855734044664638,11,179799,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,
Apple iPhone SE (White  256 GB),Apple,1070356588,Apple iPhone SE ,https://www.flipkart.com,-1979502067,-1979502067,-1979502067,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Home,Mobiles & Accessories,Mobiles,1250235621,57300,47559,58300,14082020,https://www.flipkart.com\/apple-iphone-se-white-256-gb/p/itm4d73793c30c4c?pid=MOBFRFXHPZCHAPEH&lid=LSTMOBFRFXHPZCHAPEH0XRVUQ&marketplace=FLIPKART&srno=b_1_8&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd9555b9-9409-4d67-b737-6eff6e2e7257.MOBFRFXHPZCHAPEH.SEARCH&ssid=6zdp1vpjhc0000001597381651242,1,1,49,0.07448947525001592,41,228571,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,
Apple iPhone SE (Red  256 GB),Apple,1070356588,Apple iPhone SE ,https://www.flipkart.com,-235860399,-235860399,-235860399,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,Water and Dust Resistant (1 meter for Upto 30 minutes  IP67),Fast Charge Capable,Home,Mobiles & Accessories,Mobiles,1250235621,57300,46986,58300,14082020,https://www.flipkart.com\/apple-iphone-se-red-256-gb/p/itmf705b162fb89b?pid=MOBFRFXHJURGR68G&lid=LSTMOBFRFXHJURGR68GJN3AVU&marketplace=FLIPKART&srno=b_1_9&otracker=nmenu_sub_Electronics_0_iPhone%20SE&fm=organic&iid=fd9555b9-9409-4d67-b737-6eff6e2e7257.MOBFRFXHJURGR68G.SEARCH&ssid=6zdp1vpjhc0000001597381651242,1,1,20,0.6198908078004898,33,931399,Wireless charging (Works with Qi Chargers | Qi Chargers are Sold Separately,Brand Warranty for 1 Year,
Vivo Y12 (Aqua Blue  64 GB),Vivo,1837389974,Vivo Y12 ,https://www.flipkart.com,468241390,468241390,468241390,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 8MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1775330883,10990,9012,13990,14082020,https://www.flipkart.com\/vivo-y12-aqua-blue-64-gb/p/itmfhyjvucp5mueg?pid=MOBFH4YGKMWU4EPU&lid=LSTMOBFH4YGKMWU4EPU4EDZDH&marketplace=FLIPKART&srno=b_1_1&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=5d936d4a-8c40-473e-876e-c9f37238b890.MOBFH4YGKMWU4EPU.SEARCH&ssid=wymhvfects0000001597381651828,1,1,37,0.20779389416852978,49,150099,,,
Vivo Y12 (Burgundy Red  64 GB),Vivo,1837389974,Vivo Y12 ,https://www.flipkart.com,-1379405777,-1379405777,-1379405777,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 8MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1775330883,10990,9122,13990,14082020,https://www.flipkart.com\/vivo-y12-burgundy-red-64-gb/p/itmfhyjvucp5mueg?pid=MOBFH4YGZZ5SUKGF&lid=LSTMOBFH4YGZZ5SUKGFVGW0XX&marketplace=FLIPKART&srno=b_1_2&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=5d936d4a-8c40-473e-876e-c9f37238b890.MOBFH4YGZZ5SUKGF.SEARCH&ssid=wymhvfects0000001597381651828,1,1,18,0.6655892528751503,45,972220,,,
Vivo Y15 (Aqua Blue  64 GB),Vivo,1837389974,Vivo Y15 ,https://www.flipkart.com,-74999310,-74999310,-74999310,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 16MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1591235291,12990,11301,15990,14082020,https://www.flipkart.com\/vivo-y15-aqua-blue-64-gb/p/itmfgadf77s87w8x?pid=MOBFGQQYZMGHMQZH&lid=LSTMOBFGQQYZMGHMQZHES4HHJ&marketplace=FLIPKART&srno=b_1_3&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=5d936d4a-8c40-473e-876e-c9f37238b890.MOBFGQQYZMGHMQZH.SEARCH&ssid=wymhvfects0000001597381651828,1,1,29,0.5373763618342489,29,363367,,,
Vivo Y15 (Burgundy Red  64 GB),Vivo,1837389974,Vivo Y15 ,https://www.flipkart.com,-1337969517,-1337969517,-1337969517,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 16MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1591235291,12990,10782,15990,14082020,https://www.flipkart.com\/vivo-y15-burgundy-red-64-gb/p/itmfgadf77s87w8x?pid=MOBFGQQYNC3WKZNU&lid=LSTMOBFGQQYNC3WKZNUYZMDQZ&marketplace=FLIPKART&srno=b_1_4&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=5d936d4a-8c40-473e-876e-c9f37238b890.MOBFGQQYNC3WKZNU.SEARCH&ssid=wymhvfects0000001597381651828,1,1,44,0.34294248856031684,11,123364,,,
Vivo Z1x (Fusion Blue  128 GB),Vivo,1837389974,Vivo Z1x ,https://www.flipkart.com,-1230337680,-1230337680,-1230337680,6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,22.5 W Vivo Flash Charge,Home,Mobiles & Accessories,Mobiles,-1498876896,17990,14932,20990,14082020,https://www.flipkart.com\/vivo-z1x-fusion-blue-128-gb/p/itmba29cfcbec513?pid=MOBFJRPVMSYG4Y6Z&lid=LSTMOBFJRPVMSYG4Y6Z8DBY8J&marketplace=FLIPKART&srno=b_1_5&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=5d936d4a-8c40-473e-876e-c9f37238b890.MOBFJRPVMSYG4Y6Z.SEARCH&ssid=wymhvfects0000001597381651828,1,1,45,0.3168626467990394,44,879131,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,,
Vivo Z1x (Phantom Purple  128 GB),Vivo,1837389974,Vivo Z1x ,https://www.flipkart.com,-827742408,-827742408,-827742408,6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Li-ion Battery,Qualcomm Snapdragon 712 AIE Processor,22.5 W Vivo Flash Charge,Home,Mobiles & Accessories,Mobiles,-1498876896,17990,16011,20990,14082020,https://www.flipkart.com\/vivo-z1x-phantom-purple-128-gb/p/itmba29cfcbec513?pid=MOBFJRPVWHYFQFYQ&lid=LSTMOBFJRPVWHYFQFYQLBUU4X&marketplace=FLIPKART&srno=b_1_6&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=5d936d4a-8c40-473e-876e-c9f37238b890.MOBFJRPVWHYFQFYQ.SEARCH&ssid=wymhvfects0000001597381651828,1,1,36,0.41783305825728867,16,651943,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,,
